pl_name,pl_hostname,pl_letter,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,rapl_name,st_raerr,decpl_name,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility,pl_eqt,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,rapl_name,decpl_name,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
Lupus-TR-3 b,Lupus-TR-3,b,Transit,0,1,3.91405,4e-05,-4e-05,0.0,1,0.0464,0.0007,-0.0007,0.0,1,0.0,,,0.0,1,88.3,1.3,-0.8,0.0,1,0.81,0.18,-0.18,0.0,1,Mass,0.89,0.07,-0.07,0.0,1,1.4,0.4,-0.4,0.0,1,0,0,0,15h30m18.62s,-42d58m47.7s,232.577571,5e-05,-42.979908,5e-05,1,2000.0,,,0.0,2,,,,,18.765,,0.0,5000.0,150.0,,0.0,1,0.87,0.04,,0.0,1,0.82,0.05,,0.0,1,0,2014-05-14,Multiple Observatories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,b,Microlensing,0,1,,,,,0,0.62,0.22,-0.16,0.0,1,,,,,0,,,,,0,0.01,0.015,-0.005,0.0,1,Mass,,,,,0,,,,,0,0,0,0,18h08m03.80s,-27d09m00.3s,272.015825,,-27.150075,,1,1000.0,400.0,-400.0,0.0,1,,,,,,,,,,,,0,0.06,0.03,-0.02,0.0,1,,,,,0,0,2014-10-29,MOA,,Confirmed,0.01,0.005,0.015,,,,,,,,,,0.66,0.14,0.14,,,,,,,0.0009429999999999999,2008.0,2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,,,MOA-2007-BLG-192L,272.0166667,-27.15,,19.81,19.6,,,700.0,120.0,120.0,,,,0.06,0.012,0.012,,,,M,,,,,,,,,
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,b,Microlensing,0,1,,,,,0,0.72,0.38,-0.16,0.0,2,,,,,0,,,,,0,0.83,0.49,-0.31,0.0,2,Mass,,,,,0,,,,,0,0,0,0,18h09m41.98s,-29d13m27.0s,272.424917,,-29.224153,,1,5800.0,600.0,-800.0,0.0,1,,,,,,,,,,,,0,0.3,0.19,-0.12,0.0,1,,,,,0,0,2014-10-29,MOA,103.0,Confirmed,0.9,0.4,0.4,,,,,,,,,,0.85,0.25,0.25,,,,,,,0.00014199999999999998,2008.0,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,,,MOA-2007-BLG-400L,272.425,-29.2241667,,,,,,6000.0,,,,,,0.35,0.15,0.15,,,,,,,,,,,,,
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,b,Microlensing,0,1,,,,0.0,0,1.61,0.98,-0.98,0.0,2,,,,0.0,0,,,,0.0,0,0.07362,0.05349,-0.05349,0.0,2,Mass,,,,0.0,0,,,,0.0,0,0,0,0,17h54m14.53s,-34d46m41.0s,268.560542,,-34.778053,,1,7700.0,1100.0,-1100.0,0.0,2,,,,,,,,,,,0.0,0,0.21,0.14,-0.14,0.0,2,,,,0.0,0,0,2017-08-03,MOA,,Confirmed,0.233,0.053,0.053,,,,,,,,,,1.25,0.1,0.1,,,,,,,0.00020800000000000001,2010.0,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,MOA-2008-BLG-310L,268.5583333,-34.7780556,,,,23.38,,6000.0,,inf,,,,0.67,0.14,0.14,,,,,,,,,,,,,
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,b,Microlensing,0,1,,,,0.0,0,2.7,0.9,-1.0,0.0,1,,,,0.0,0,,,,0.0,0,4.1,1.7,-1.9,0.0,1,Mass,,,,0.0,0,,,,0.0,0,0,0,0,17h58m49.44s,-30d11m49.0s,269.706,0.0,-30.196931,0.0,1,3300.0,1300.0,-1200.0,0.0,1,,,,,,,,,,,0.0,0,0.56,0.24,-0.27,0.0,1,,,,0.0,0,1,2020-01-30,MOA,,Confirmed,4.1,1.9,1.7,,,,,,,,,,3.3,1.2,1.7,,,,,,,,2013.0,2014-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,,,MOA-2008-BLG-379L,269.704166683,-29.803055541,,,,,,3600.0,1300.0,1300.0,,,,0.66,0.3,0.3,,,,,,,,,,,,,
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,b,Microlensing,0,1,2774.0,2810.5,-547.5,0.0,1,3.2,1.9,-0.5,0.0,1,,,,,0,,,,,0,0.033,0.005,-0.005,0.0,1,Mass,,,,,0,,,,,0,0,0,0,17h48m01.95s,-35d00m19.5s,267.008125,,-35.005410999999995,,1,3040.0,330.0,-330.0,0.0,1,,,,,,,,,,,,0,0.56,0.09,-0.09,0.0,1,,,,,0,0,2014-10-29,MOA,,Confirmed,0.0327,0.005,0.005,,,,,,,2780.0,500.0,500.0,3.2,0.5,0.5,,,,,,,0.001053,2010.0,2011-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,,,MOA-2009-BLG-266L,267.025,-35.0052778,,,,,,3040.0,330.0,330.0,,,,0.56,0.09,0.09,,,,,,,,,,,,,
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,b,Microlensing,0,1,,,,,0,2.4,1.2,-0.6,0.0,1,,,,,0,,,,,0,0.16,0.14,-0.08,0.0,1,Mass,,,,,0,,,,,0,0,0,0,18h06m58.13s,-26d49m10.9s,271.742208,,-26.819692,,1,6100.0,1100.0,-1200.0,0.0,1,,,,,,,,,,,,0,0.38,0.34,-0.18,0.0,1,,,,,0,0,2014-10-29,MOA,,Confirmed,0.157,0.075,0.138,,,,,,,,,,2.0,0.4,0.4,,,,,,,0.000328,2010.0,2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Submitted to a professional journal,Microlensing,,,,,MOA-2009-BLG-319,271.7416667,-26.8197222,,,,,,6100.0,1.2,1.2,,,,0.38,0.18,0.18,,,,K,,,,,,,,,
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,b,Microlensing,0,1,1982.0,785.0,-588.0,0.0,1,1.8,0.9,-0.7,0.0,1,,,,0.0,0,52.0,20.0,-12.0,0.0,1,2.6,4.1,-1.6,0.0,1,Mass,,,,0.0,0,,,,0.0,0,0,0,0,17h53m50.79s,-33d59m25.2s,268.461625,,-33.990333,,1,5690.0,2180.0,-2190.0,0.0,1,,,,,,,,,,,,0,0.19,0.3,-0.12,0.0,1,,,,,0,1,2020-03-19,MOA,,Confirmed,2.6,1.6,4.1,,,,,,,1970.0,1.6,1.6,1.8,0.7,0.7,,,,,,,0.00031600000000000004,2011.0,2014-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,,,MOA-2009-BLG-387L,268.4625,-33.9902778,,,,,,5700.0,2200.0,2200.0,,,,0.19,0.12,0.12,,,,M,,,,,,,,,
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,b,Microlensing,0,1,,,,,0,2.0,3.0,-1.0,0.0,1,,,,,0,,,,,0,1.5,0.8,-0.3,0.0,1,Mass,,,,,0,,,,,0,0,0,0,18h06m07.44s,-31d27m16.1s,271.531006,,-31.454477,,1,2300.0,600.0,-600.0,0.0,2,,,,,,,,5950.0,150.0,,0.0,1,0.67,0.33,,0.0,1,,,,,0,0,2014-10-29,MOA,,Confirmed,1.5,0.3,0.8,,,,,,,,,,2.0,1.0,1.0,,,,,,,0.0008699999999999999,2012.0,2014-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,,,MOA-2010-BLG-477L,271.52916669999996,-31.454444399999996,,,,,,2300.0,600.0,600.0,,,,0.67,0.13,0.13,,,,K,,,,,,,,,
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,b,Microlensing,0,1,,,,,0,1.21,0.16,-0.16,0.0,1,,,,,0,,,,,0,11.0,2.0,-2.0,0.0,1,Mass,,,,,0,,,,,0,0,0,0,18h10m11.34s,-26d31m22.6s,272.547258,0.0,-26.522932,0.0,1,2800.0,400.0,-400.0,0.0,1,,,,,,,,,,,,0,0.16,0.03,-0.03,0.0,1,,,,,0,0,2014-05-14,MOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATS-9 b,HATS-9,b,Transit,0,1,1.915291,1.9e-05,-1.8e-05,0.0,4,0.0312,0.0004,-0.0005,0.0,3,,,,0.0,2,,,,0.0,3,,,,0.0,3,,1.236,0.031,-0.031,0.0,4,,,,0.0,3,0,0,1,19h23m14.42s,-20d09m58.7s,290.810104,1.7e-05,-20.166317000000006,1.7e-05,2,654.36,12.41,-12.41,0.0,3,13.276,0.01,0.0,V (Johnson),13.098,,0.0,5599.0,85.0,-85.0,0.0,4,1.1,0.05,-0.05,0.0,3,1.56,0.04,-0.04,0.0,4,0,2018-10-26,HATSouth,1746.0,Confirmed,0.8390000000000001,0.03,0.032,0.8370000000000001,0.028999999999999998,0.028999999999999998,1.065,0.098,0.098,1.9153073,5.2e-06,5.2e-06,0.03048,0.00037999999999999997,0.00037999999999999997,0.129,0.129,0.0,86.5,2.5,1.6,,2015.0,2015-08-17,,,,,,,,,,2456124.25896,0.00086,0.00086,,,,,,,,,,,,,133.5,3.4,3.4,1823.0,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,HATS-9,290.808333338,-20.149722238,13.3,,,,,622.0,42.0,30.0,0.34,0.05,0.05,1.03,0.04,0.04,1.5,0.1,0.04,,10.8,1.5,1.5,5336.0,70.0,70.0,,,
HATS-10 b,HATS-10,b,Transit,0,1,3.312846,5.8e-06,-5.8e-06,0.0,2,0.044910000000000005,0.00074,-0.00074,0.0,2,0.501,,,1.0,2,87.79,0.72,-0.72,0.0,2,0.526,0.081,-0.081,0.0,2,Mass,0.969,0.061,-0.045,0.0,2,0.7,0.15,-0.15,0.0,2,0,0,0,19h37m13.64s,-22d12m16.1s,294.306813,1.7e-05,-22.204477,1.7e-05,1,496.0,24.0,-24.0,0.0,2,13.113,0.01,0.0,V (Johnson),12.984000000000002,,0.0,5880.0,120.0,-120.0,0.0,3,1.1,0.05,-0.05,0.0,2,1.1,0.06,-0.04,0.0,3,0,2015-05-21,HATSouth,1407.0,Confirmed,0.526,0.081,0.081,0.526,0.081,0.081,0.9690000000000001,0.045,0.061,3.312846,5.7999999999999995e-06,5.7999999999999995e-06,0.0449,0.00074,0.00074,0.5,0.5,0.0,87.79,0.72,0.72,,2015.0,2015-08-17,,,,,,,,,,2456457.88193,0.00022,0.00022,,,,,,,,,,,,,67.0,10.0,10.0,1407.0,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,HATS-10,294.308333338,-22.204444451999997,13.1,,,,,496.0,24.0,24.0,0.15,0.1,0.1,1.1,0.054000000000000006,0.054000000000000006,1.105,0.055,0.04,,3.3,1.7,1.7,5880.0,120.0,120.0,,,
Kepler-449 b,Kepler-449,b,Transit,0,2,12.58242,0.00027,-0.00027,0.0,4,,,,,0,0.03,0.28,-0.03,0.0,1,,,,,0,,,,,0,,0.183,0.006,-0.006,0.0,2,,,,,0,0,1,0,19h34m55.88s,+41d54m03.0s,293.732821,1.9e-05,41.900829,1.7e-05,2,279.0,7.98,-7.68,0.0,1,11.411,,0.0,Kepler-band,11.226,,0.0,,,,,3,0.97,0.05,-0.05,0.0,2,1.47,0.03,-0.03,0.0,3,1,2015-05-21,Kepler,,Confirmed,,,,,,,0.1834,0.0062,0.0062,12.582419999999999,0.00027,0.00027,,,,0.03,0.03,0.28,,,,,2015.0,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-449,293.732833352,41.900833352,11.411,,10.088,9.77,9.701,,,,,,,0.9690000000000001,0.053,0.053,1.4669999999999999,0.033,0.033,,,,,5552.0,,,,,"KOI-270, KIC 6528464"
Kepler-449 c,Kepler-449,c,Transit,0,2,33.6727,0.001,-0.001,0.0,4,,,,,0,0.05,0.24,-0.05,0.0,1,,,,,0,,,,,0,,0.247,0.008,-0.008,0.0,2,,,,,0,0,1,0,19h34m55.88s,+41d54m03.0s,293.732821,1.9e-05,41.900829,1.7e-05,2,279.0,7.98,-7.68,0.0,1,11.411,,0.0,Kepler-band,11.226,,0.0,,,,,3,0.97,0.05,-0.05,0.0,2,1.47,0.03,-0.03,0.0,3,1,2015-05-21,Kepler,,Confirmed,,,,,,,0.2466,0.0077,0.0077,33.6727,0.001,0.001,,,,0.05,0.05,0.24,,,,,2015.0,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-449,293.732833352,41.900833352,11.411,,10.088,9.77,9.701,,,,,,,0.9690000000000001,0.053,0.053,1.4669999999999999,0.033,0.033,,,,,5552.0,,,,,"KOI-270, KIC 6528464"
Kepler-450 b,Kepler-450,b,Transit,0,3,28.454851,2.5e-05,-2.5e-05,0.0,4,,,,,0,0.02,0.14,-0.02,0.0,1,,,,,0,,,,,0,,0.5479999999999999,0.029,-0.029,0.0,3,,,,,0,0,1,0,19h41m56.76s,+51d00m48.6s,295.486509,1.7e-05,51.0135,1.7e-05,2,462.0,5.23,-5.23,0.0,3,11.684,,0.0,Kepler-band,11.653,,0.0,,,,,5,1.35,0.08,-0.08,0.0,2,1.57,0.09,-0.09,0.0,6,1,2015-05-21,Kepler,,Confirmed,,,,,,,0.5479999999999999,0.028999999999999998,0.028999999999999998,28.454851,2.5e-05,2.5e-05,,,,0.02,0.02,0.14,,,,,2015.0,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-450,295.486500019,51.0135000108,11.684000000000001,11.56,10.708,10.472000000000001,10.429,,,,-0.342,,,1.3459999999999999,0.084,0.084,1.57,0.085,0.085,,,,,6152.0,,,,,"KOI-279, KIC 1231497"
Kepler-450 c,Kepler-450,c,Transit,0,3,15.413135,8.499999999999999e-05,-8.499999999999999e-05,0.0,4,,,,,0,0.02,0.17,-0.02,0.0,1,,,,,0,,,,,0,,0.234,0.012,-0.012,0.0,3,,,,,0,0,1,0,19h41m56.76s,+51d00m48.6s,295.486509,1.7e-05,51.0135,1.7e-05,2,462.0,5.23,-5.23,0.0,3,11.684,,0.0,Kepler-band,11.653,,0.0,,,,,5,1.35,0.08,-0.08,0.0,2,1.57,0.09,-0.09,0.0,6,1,2015-05-21,Kepler,,Confirmed,,,,,,,0.23399999999999999,0.012,0.012,15.413135,8.499999999999999e-05,8.499999999999999e-05,,,,0.02,0.02,0.17,,,,,2015.0,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-450,295.486500019,51.0135000108,11.684000000000001,11.56,10.708,10.472000000000001,10.429,,,,-0.342,,,1.3459999999999999,0.084,0.084,1.57,0.085,0.085,,,,,6152.0,,,,,"KOI-279, KIC 1231497"
Kepler-450 d,Kepler-450,d,Transit,0,3,7.514639999999999,0.00023,-0.00023,0.0,2,,,,,0,0.14,0.24,-0.14,0.0,1,,,,,0,,,,,0,,0.075,0.006,-0.006,0.0,2,,,,,0,0,1,0,19h41m56.76s,+51d00m48.6s,295.486509,1.7e-05,51.0135,1.7e-05,2,462.0,5.23,-5.23,0.0,3,11.684,,0.0,Kepler-band,11.653,,0.0,,,,,5,1.35,0.08,-0.08,0.0,2,1.57,0.09,-0.09,0.0,6,0,2015-05-21,Kepler,,Confirmed,,,,,,,0.0747,0.0061,0.0061,7.514639999999999,0.00022999999999999998,0.00022999999999999998,,,,0.14,0.14,0.24,,,,,2015.0,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-450,295.486500019,51.0135000108,11.684000000000001,11.56,10.708,10.472000000000001,10.429,,,,-0.342,,,1.3459999999999999,0.084,0.084,1.57,0.085,0.085,,,,,6152.0,,,,,"KOI-279, KIC 1231497"
Kepler-92 d,Kepler-92,d,Transit,0,3,49.3568,0.0024,-0.0024,0.0,4,,,,,0,0.07,0.34,-0.04,0.0,1,,,,,0,,,,,0,,0.184,0.005,-0.005,0.0,3,,,,,0,0,1,0,19h16m20.65s,+41d33m46.6s,289.086058,1.9e-05,41.562941,1.7e-05,2,484.62,5.48,-5.48,0.0,3,11.565,,0.0,Kepler-band,11.745,,0.0,5883.0,,,0.0,4,,,,,3,1.53,,,0.0,6,1,2015-05-21,Kepler,,Confirmed,,,,,,,0.1844,0.005,0.005,49.3568,0.0024,0.0024,,,,0.07,0.04,0.34,,,,,2015.0,2015-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,,Kepler-92,289.0875,41.5631,11.6,,,,,448.57,13.82,13.82,0.17,0.11,0.11,1.209,0.46,0.34,1.716,0.03,0.019,,5.52,0.48,0.51,5871.0,94.0,94.0,,,
HAT-P-55 b,HAT-P-55,b,Transit,0,1,3.5852467000000003,6.4e-06,-6.4e-06,0.0,2,0.04604,0.00056,-0.00056,0.0,2,0.139,,,1.0,2,87.7,0.56,-0.56,0.0,2,0.5820000000000001,0.056,-0.056,0.0,2,Mass,1.182,0.055,-0.055,0.0,2,0.435,0.077,-0.077,0.0,2,0,0,0,17h37m05.63s,+25d43m52.3s,264.27344700000003,1.9e-05,25.731186,1.9e-05,1,480.0,19.0,-19.0,0.0,2,13.207,0.039,0.0,V (Johnson),13.095999999999998,,0.0,5808.0,50.0,-50.0,0.0,3,1.01,0.04,-0.04,0.0,2,1.01,0.04,-0.04,0.0,3,0,2015-06-17,HATNet,1313.0,Confirmed,0.5820000000000001,0.055999999999999994,0.055999999999999994,0.5820000000000001,0.055999999999999994,0.055999999999999994,1.182,0.055,0.055,3.5852467000000003,6.4e-06,6.4e-06,0.04604,0.00056,0.00056,0.139,0.139,0.0,87.7,0.56,0.56,,2015.0,2015-08-17,,,,,,,,,,2456730.83468,0.00027,0.00027,,,,,,,0.153,0.06,0.062,,,,76.7,7.1,7.1,1313.0,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,HAT-P-55,264.273000002,25.7311944704,13.207,,,,,480.0,19.0,19.0,-0.03,0.08,0.08,1.013,0.037000000000000005,0.037000000000000005,1.011,0.036000000000000004,0.036000000000000004,,4.2,1.7,1.7,5808.0,50.0,50.0,,,
Kepler-452 b,Kepler-452,b,Transit,1,1,384.843,0.006999999999999999,-0.012,0.0,2,1.046,0.019,-0.015,0.0,1,,,,,0,89.806,0.134,-0.049,0.0,1,,,,,0,,0.145,0.021,-0.018000000000000002,0.0,3,,,,,0,0,1,0,19h44m00.89s,+44d16m39.2s,296.003688,1.7e-05,44.277561,1.7e-05,2,560.62,5.32,-5.32,0.0,3,13.425999999999998,,0.0,Kepler-band,13.405,,0.0,5757.0,85.0,-85.0,0.0,5,1.04,0.05,-0.05,0.0,2,1.11,0.15,-0.09,0.0,5,2,2015-07-23,Kepler,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-56 b,HAT-P-56,b,Transit,0,1,2.79083,5e-06,-5e-06,0.0,5,,,,0.0,3,,,,0.0,2,82.13,0.18,-0.18,0.0,4,2.31,0.44,-0.44,0.0,3,Mass,1.51,0.11,-0.11,0.0,4,,,,0.0,2,0,0,1,06h43m23.53s,+27d15m08.3s,100.848038,1e-05,27.252293,6e-06,3,323.5,5.61,-5.61,0.0,3,10.908,0.036000000000000004,0.0,V (Johnson),10.824000000000002,,0.0,6566.0,50.0,-50.0,0.0,6,1.42,0.33,-0.33,0.0,4,1.47,0.11,-0.11,0.0,5,0,2018-04-26,HATNet,,Confirmed,2.2,0.25,0.25,2.18,0.25,0.25,1.466,0.04,0.04,2.7908327,4.7e-06,4.7e-06,0.0423,0.00039,0.00039,0.24600000000000002,0.24600000000000002,0.0,82.13,0.18,0.18,,2015.0,2016-05-09,,,,,,,,,,2456553.61645,0.00042,0.00042,,,,8.0,2.0,2.0,0.7613,0.0104,0.0077,,,,262.0,30.0,30.0,1840.0,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,HAT-P-56,101.350000008,27.252222229,10.91,,,,,310.5,7.1,7.1,-0.077,0.08,0.08,1.296,0.036000000000000004,0.036000000000000004,1.4280000000000002,0.03,0.03,F,2.01,0.35,0.35,6566.0,50.0,50.0,,,
Kepler-1428 b,Kepler-1428,b,Transit,0,1,10.67607169,6.093e-05,-6.093e-05,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.146,0.012,-0.009000000000000001,0.0,2,,,,,0,0,1,0,19h50m34.14s,+49d35m41.9s,297.642262,1.7e-05,49.59497800000001,1.7e-05,2,802.0,56.47,-47.66,0.0,3,13.688,,0.0,Kepler-band,13.523,,0.0,6184.0,53.72,-58.83,0.0,3,1.28,0.03,-0.03,0.0,1,1.36,0.1,-0.08,0.0,3,1,2016-05-10,Kepler,,Confirmed,,,,,,,0.146,0.009000000000000001,0.012,10.67607169,6.093e-05,6.093e-05,,,,,,,,,,,2016.0,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1428,297.642262,49.594978000000005,,,12.415999999999999,12.154000000000002,12.112,802.0,,,0.35,0.054000000000000006,0.054000000000000006,1.28,0.03,0.03,1.36,0.08,0.1,,,,,6184.0,58.83,53.72,,,
Kepler-1429 b,Kepler-1429,b,Transit,0,1,4.48487493,4.558e-05,-4.558e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.115,0.031,-0.012,0.0,2,,,,,0,0,1,0,19h01m27.90s,+49d02m41.5s,285.366245,1.9e-05,49.044868,1.9e-05,2,1156.0,306.01,-113.56,0.0,3,14.879,,0.0,Kepler-band,14.832,,0.0,5902.0,68.85,-77.0,0.0,4,1.05,0.06,-0.06,0.0,1,1.07,0.28,-0.1,0.0,4,1,2016-05-10,Kepler,,Confirmed,,,,,,,0.115,0.012,0.031,4.48487493,4.558e-05,4.558e-05,,,,,,,,,,,2016.0,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1429,285.366245,49.044868,,,13.775,13.508,13.404000000000002,1156.0,,,0.04,0.166,0.135,1.05,0.06,0.06,1.07,0.1,0.28,,,,,5902.0,77.0,68.85,,,
Kepler-1430 b,Kepler-1430,b,Transit,0,1,2.46050993,1.273e-05,-1.273e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.105,0.008,-0.006999999999999999,0.0,1,,,,,0,0,1,0,19h18m47.40s,+43d22m19.5s,289.697494,1.7e-05,43.372093,1.7e-05,2,541.0,22.62,-31.36,0.0,2,15.245,,0.0,Kepler-band,15.282,,0.0,4796.0,46.68,-59.94,0.0,3,0.77,0.04,-0.05,0.0,1,0.72,0.02,-0.04,0.0,3,1,2016-05-10,Kepler,,Confirmed,,,,,,,0.105,0.006999999999999999,0.008,2.46050993,1.273e-05,1.273e-05,,,,,,,,,,,2016.0,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1430,289.697494,43.372093,,,13.546,13.061,12.932,541.0,,,-0.03,0.17800000000000002,0.201,0.77,0.05,0.04,0.72,0.04,0.02,,,,,4796.0,59.94,46.68,,,
Kepler-1431 b,Kepler-1431,b,Transit,0,1,5.86601526,4.724e-05,-4.724e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.131,0.037000000000000005,-0.014,0.0,2,,,,,0,0,1,0,19h30m38.01s,+49d51m54.7s,292.6583950000001,1.7e-05,49.865192,1.7e-05,2,1270.0,358.35,-125.08,0.0,3,15.273,,0.0,Kepler-band,15.271,,0.0,5806.0,77.08,-100.35,0.0,4,1.03,0.06,-0.05,0.0,1,1.03,0.29,-0.1,0.0,4,1,2016-05-10,Kepler,,Confirmed,,,,,,,0.131,0.013999999999999999,0.037000000000000005,5.86601526,4.724e-05,4.724e-05,,,,,,,,,,,2016.0,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1431,292.65839500000004,49.865192,,,14.097999999999999,13.787,13.755999999999998,1270.0,,,0.07,0.141,0.139,1.03,0.05,0.06,1.03,0.1,0.29,,,,,5806.0,100.35,77.08,,,
